video_id,video_path,filename_label,host,episode,episode_group_id,size_bytes,is_corrupt,yt_video_id,file_name,start_time,end_time,label,group_id,split,fold
AN_WILTY_EP15_truth24,data/raw/dolos/videos/AN_WILTY_EP15_truth24.mp4,0.0,AN,15,AN_EP15,601684.0,False,UCPIBQDI0QM,AN_WILTY_EP15_truth24,26:28,26:37,0.0,AN_EP15,train,fold1
AN_WILTY_EP15_truth3,data/raw/dolos/videos/AN_WILTY_EP15_truth3.mp4,0.0,AN,15,AN_EP15,255663.0,False,UCPIBQDI0QM,AN_WILTY_EP15_truth3,5:50,5:55,0.0,AN_EP15,train,fold1
AN_WILTY_EP15_truth8,data/raw/dolos/videos/AN_WILTY_EP15_truth8.mp4,0.0,AN,15,AN_EP15,405540.0,False,UCPIBQDI0QM,AN_WILTY_EP15_truth8,17:04,17:08,0.0,AN_EP15,train,fold1
AN_WILTY_EP15_truth9,data/raw/dolos/videos/AN_WILTY_EP15_truth9.mp4,0.0,AN,15,AN_EP15,264125.0,False,UCPIBQDI0QM,AN_WILTY_EP15_truth9,17:44,17:47,0.0,AN_EP15,train,fold1
AN_WILTY_EP16_lie1,data/raw/dolos/videos/AN_WILTY_EP16_lie1.mp4,1.0,AN,16,AN_EP16,187844.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_lie1,2:04,2:07,1.0,AN_EP16,train,fold1
AN_WILTY_EP16_lie17,data/raw/dolos/videos/AN_WILTY_EP16_lie17.mp4,1.0,AN,16,AN_EP16,289752.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_lie17,16:11,16:21,1.0,AN_EP16,train,fold1
AN_WILTY_EP16_lie18,data/raw/dolos/videos/AN_WILTY_EP16_lie18.mp4,1.0,AN,16,AN_EP16,150658.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_lie18,17:11,17:14,1.0,AN_EP16,train,fold1
AN_WILTY_EP16_lie19,data/raw/dolos/videos/AN_WILTY_EP16_lie19.mp4,1.0,AN,16,AN_EP16,175081.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_lie19,21:12,21:16,1.0,AN_EP16,train,fold1
AN_WILTY_EP16_lie2,data/raw/dolos/videos/AN_WILTY_EP16_lie2.mp4,1.0,AN,16,AN_EP16,214441.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_lie2,2:21,2:27,1.0,AN_EP16,train,fold1
AN_WILTY_EP16_lie20,data/raw/dolos/videos/AN_WILTY_EP16_lie20.mp4,1.0,AN,16,AN_EP16,249475.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_lie20,21:25,21:30,1.0,AN_EP16,train,fold1
AN_WILTY_EP16_lie3,data/raw/dolos/videos/AN_WILTY_EP16_lie3.mp4,1.0,AN,16,AN_EP16,332151.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_lie3,2:42,2:46,1.0,AN_EP16,train,fold1
AN_WILTY_EP16_lie6,data/raw/dolos/videos/AN_WILTY_EP16_lie6.mp4,1.0,AN,16,AN_EP16,224106.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_lie6,3:11,3:15,1.0,AN_EP16,train,fold1
AN_WILTY_EP16_truth11,data/raw/dolos/videos/AN_WILTY_EP16_truth11.mp4,0.0,AN,16,AN_EP16,108647.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_truth11,6:14,6:17,0.0,AN_EP16,train,fold1
AN_WILTY_EP16_truth12,data/raw/dolos/videos/AN_WILTY_EP16_truth12.mp4,0.0,AN,16,AN_EP16,207996.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_truth12,8:51,8:58,0.0,AN_EP16,train,fold1
AN_WILTY_EP16_truth13,data/raw/dolos/videos/AN_WILTY_EP16_truth13.mp4,0.0,AN,16,AN_EP16,283334.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_truth13,9:07,9:11,0.0,AN_EP16,train,fold1
AN_WILTY_EP16_truth14,data/raw/dolos/videos/AN_WILTY_EP16_truth14.mp4,0.0,AN,16,AN_EP16,365395.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_truth14,9:40,9:47,0.0,AN_EP16,train,fold1
AN_WILTY_EP16_truth15,data/raw/dolos/videos/AN_WILTY_EP16_truth15.mp4,0.0,AN,16,AN_EP16,123109.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_truth15,9:50,9:53,0.0,AN_EP16,train,fold1
AN_WILTY_EP16_truth22,data/raw/dolos/videos/AN_WILTY_EP16_truth22.mp4,0.0,AN,16,AN_EP16,294714.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_truth22,23:18,23:25,0.0,AN_EP16,train,fold1
AN_WILTY_EP16_truth23,data/raw/dolos/videos/AN_WILTY_EP16_truth23.mp4,0.0,AN,16,AN_EP16,177085.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_truth23,23:36,23:40,0.0,AN_EP16,train,fold1
AN_WILTY_EP16_truth24,data/raw/dolos/videos/AN_WILTY_EP16_truth24.mp4,0.0,AN,16,AN_EP16,205562.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_truth24,23:57,24:04,0.0,AN_EP16,train,fold1
AN_WILTY_EP16_truth8,data/raw/dolos/videos/AN_WILTY_EP16_truth8.mp4,0.0,AN,16,AN_EP16,303032.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_truth8,5:29,5:37,0.0,AN_EP16,train,fold1
AN_WILTY_EP16_truth9,data/raw/dolos/videos/AN_WILTY_EP16_truth9.mp4,0.0,AN,16,AN_EP16,155523.0,False,hhSNKJ_lcNU,AN_WILTY_EP16_truth9,5:55,6,0.0,AN_EP16,train,fold1
AN_WILTY_EP17_lie1,data/raw/dolos/videos/AN_WILTY_EP17_lie1.mp4,1.0,AN,17,AN_EP17,261297.0,False,QbthTZVmNYk,AN_WILTY_EP17_lie1,1:43,1:48,1.0,AN_EP17,train,fold1
AN_WILTY_EP17_lie13,data/raw/dolos/videos/AN_WILTY_EP17_lie13.mp4,1.0,AN,17,AN_EP17,246947.0,False,QbthTZVmNYk,AN_WILTY_EP17_lie13,23:08,23:15,1.0,AN_EP17,train,fold1
AN_WILTY_EP17_lie14,data/raw/dolos/videos/AN_WILTY_EP17_lie14.mp4,1.0,AN,17,AN_EP17,198245.0,False,QbthTZVmNYk,AN_WILTY_EP17_lie14,23:38,23:42,1.0,AN_EP17,train,fold1
AN_WILTY_EP17_lie15,data/raw/dolos/videos/AN_WILTY_EP17_lie15.mp4,1.0,AN,17,AN_EP17,129447.0,False,QbthTZVmNYk,AN_WILTY_EP17_lie15,24:15,24:19,1.0,AN_EP17,train,fold1
AN_WILTY_EP17_lie16,data/raw/dolos/videos/AN_WILTY_EP17_lie16.mp4,1.0,AN,17,AN_EP17,94809.0,False,QbthTZVmNYk,AN_WILTY_EP17_lie16,25:54,25:57,1.0,AN_EP17,train,fold1
AN_WILTY_EP17_lie17,data/raw/dolos/videos/AN_WILTY_EP17_lie17.mp4,1.0,AN,17,AN_EP17,284249.0,False,QbthTZVmNYk,AN_WILTY_EP17_lie17,26:00,26:03,1.0,AN_EP17,train,fold1
AN_WILTY_EP17_lie19,data/raw/dolos/videos/AN_WILTY_EP17_lie19.mp4,1.0,AN,17,AN_EP17,210401.0,False,QbthTZVmNYk,AN_WILTY_EP17_lie19,26:32,26:35,1.0,AN_EP17,train,fold1
AN_WILTY_EP17_lie8,data/raw/dolos/videos/AN_WILTY_EP17_lie8.mp4,1.0,AN,17,AN_EP17,136030.0,False,QbthTZVmNYk,AN_WILTY_EP17_lie8,16:26,16:29,1.0,AN_EP17,train,fold1
AN_WILTY_EP17_lie9,data/raw/dolos/videos/AN_WILTY_EP17_lie9.mp4,1.0,AN,17,AN_EP17,273549.0,False,QbthTZVmNYk,AN_WILTY_EP17_lie9,16:33,16:39,1.0,AN_EP17,train,fold1
AN_WILTY_EP17_truth11,data/raw/dolos/videos/AN_WILTY_EP17_truth11.mp4,0.0,AN,17,AN_EP17,389274.0,False,QbthTZVmNYk,AN_WILTY_EP17_truth11,20:26,20:33,0.0,AN_EP17,train,fold1
AN_WILTY_EP17_truth12,data/raw/dolos/videos/AN_WILTY_EP17_truth12.mp4,0.0,AN,17,AN_EP17,186372.0,False,QbthTZVmNYk,AN_WILTY_EP17_truth12,20:45,20:48,0.0,AN_EP17,train,fold1
AN_WILTY_EP17_truth3,data/raw/dolos/videos/AN_WILTY_EP17_truth3.mp4,0.0,AN,17,AN_EP17,195429.0,False,QbthTZVmNYk,AN_WILTY_EP17_truth3,8:33,8:36,0.0,AN_EP17,train,fold1
AN_WILTY_EP17_truth4,data/raw/dolos/videos/AN_WILTY_EP17_truth4.mp4,0.0,AN,17,AN_EP17,259432.0,False,QbthTZVmNYk,AN_WILTY_EP17_truth4,8:50,8:53,0.0,AN_EP17,train,fold1
AN_WILTY_EP17_truth5,data/raw/dolos/videos/AN_WILTY_EP17_truth5.mp4,0.0,AN,17,AN_EP17,336961.0,False,QbthTZVmNYk,AN_WILTY_EP17_truth5,9:23,9:28,0.0,AN_EP17,train,fold1
AN_WILTY_EP17_truth6,data/raw/dolos/videos/AN_WILTY_EP17_truth6.mp4,0.0,AN,17,AN_EP17,231921.0,False,QbthTZVmNYk,AN_WILTY_EP17_truth6,9:49,9:55,0.0,AN_EP17,train,fold1
AN_WILTY_EP17_truth7,data/raw/dolos/videos/AN_WILTY_EP17_truth7.mp4,0.0,AN,17,AN_EP17,141791.0,False,QbthTZVmNYk,AN_WILTY_EP17_truth7,16:14,16:17,0.0,AN_EP17,train,fold1
AN_WILTY_EP18_lie10,data/raw/dolos/videos/AN_WILTY_EP18_lie10.mp4,1.0,AN,18,AN_EP18,261406.0,False,DJRLZV4Ec44,AN_WILTY_EP18_lie10,9:42,9:48,1.0,AN_EP18,train,fold1
AN_WILTY_EP18_lie11,data/raw/dolos/videos/AN_WILTY_EP18_lie11.mp4,1.0,AN,18,AN_EP18,126252.0,False,DJRLZV4Ec44,AN_WILTY_EP18_lie11,15:26,15:29,1.0,AN_EP18,train,fold1
AN_WILTY_EP18_lie12,data/raw/dolos/videos/AN_WILTY_EP18_lie12.mp4,1.0,AN,18,AN_EP18,186753.0,False,DJRLZV4Ec44,AN_WILTY_EP18_lie12,15:36,15:39,1.0,AN_EP18,train,fold1
AN_WILTY_EP18_lie14,data/raw/dolos/videos/AN_WILTY_EP18_lie14.mp4,1.0,AN,18,AN_EP18,212339.0,False,DJRLZV4Ec44,AN_WILTY_EP18_lie14,17:41,17:47,1.0,AN_EP18,train,fold1
AN_WILTY_EP18_lie15,data/raw/dolos/videos/AN_WILTY_EP18_lie15.mp4,1.0,AN,18,AN_EP18,234240.0,False,DJRLZV4Ec44,AN_WILTY_EP18_lie15,17:55,18:01,1.0,AN_EP18,train,fold1
AN_WILTY_EP18_lie16,data/raw/dolos/videos/AN_WILTY_EP18_lie16.mp4,1.0,AN,18,AN_EP18,133877.0,False,DJRLZV4Ec44,AN_WILTY_EP18_lie16,18:11,18:14,1.0,AN_EP18,train,fold1
AN_WILTY_EP18_lie20,data/raw/dolos/videos/AN_WILTY_EP18_lie20.mp4,1.0,AN,18,AN_EP18,196605.0,False,DJRLZV4Ec44,AN_WILTY_EP18_lie20,20:40,20:45,1.0,AN_EP18,train,fold1
AN_WILTY_EP18_lie7,data/raw/dolos/videos/AN_WILTY_EP18_lie7.mp4,1.0,AN,18,AN_EP18,172650.0,False,DJRLZV4Ec44,AN_WILTY_EP18_lie7,5:28,5:32,1.0,AN_EP18,train,fold1
AN_WILTY_EP18_lie9,data/raw/dolos/videos/AN_WILTY_EP18_lie9.mp4,1.0,AN,18,AN_EP18,245974.0,False,DJRLZV4Ec44,AN_WILTY_EP18_lie9,8:01,8:07,1.0,AN_EP18,train,fold1
AN_WILTY_EP18_truth13,data/raw/dolos/videos/AN_WILTY_EP18_truth13.mp4,0.0,AN,18,AN_EP18,141501.0,False,DJRLZV4Ec44,AN_WILTY_EP18_truth13,16:26,16:29,0.0,AN_EP18,train,fold1
AN_WILTY_EP18_truth2,data/raw/dolos/videos/AN_WILTY_EP18_truth2.mp4,0.0,AN,18,AN_EP18,211588.0,False,DJRLZV4Ec44,AN_WILTY_EP18_truth2,2:09,2:14,0.0,AN_EP18,train,fold1
AN_WILTY_EP18_truth3,data/raw/dolos/videos/AN_WILTY_EP18_truth3.mp4,0.0,AN,18,AN_EP18,158352.0,False,DJRLZV4Ec44,AN_WILTY_EP18_truth3,2:49,2:53,0.0,AN_EP18,train,fold1
AN_WILTY_EP18_truth4,data/raw/dolos/videos/AN_WILTY_EP18_truth4.mp4,0.0,AN,18,AN_EP18,391304.0,False,DJRLZV4Ec44,AN_WILTY_EP18_truth4,2:59,3:06,0.0,AN_EP18,train,fold1
AN_WILTY_EP19_lie1,data/raw/dolos/videos/AN_WILTY_EP19_lie1.mp4,1.0,AN,19,AN_EP19,380644.0,False,ZrnEJ5g4CLU,AN_WILTY_EP19_lie1,2:11,2:17,1.0,AN_EP19,train,fold1
AN_WILTY_EP19_lie11,data/raw/dolos/videos/AN_WILTY_EP19_lie11.mp4,1.0,AN,19,AN_EP19,175945.0,False,ZrnEJ5g4CLU,AN_WILTY_EP19_lie11,16:08,16:12,1.0,AN_EP19,train,fold1
AN_WILTY_EP19_lie12,data/raw/dolos/videos/AN_WILTY_EP19_lie12.mp4,1.0,AN,19,AN_EP19,268934.0,False,ZrnEJ5g4CLU,AN_WILTY_EP19_lie12,16:17,16:22,1.0,AN_EP19,train,fold1
AN_WILTY_EP19_lie13,data/raw/dolos/videos/AN_WILTY_EP19_lie13.mp4,1.0,AN,19,AN_EP19,288309.0,False,ZrnEJ5g4CLU,AN_WILTY_EP19_lie13,19:34,19:38,1.0,AN_EP19,train,fold1
AN_WILTY_EP19_lie16,data/raw/dolos/videos/AN_WILTY_EP19_lie16.mp4,1.0,AN,19,AN_EP19,198916.0,False,ZrnEJ5g4CLU,AN_WILTY_EP19_lie16,22:55,22:58,1.0,AN_EP19,train,fold1
AN_WILTY_EP19_lie17,data/raw/dolos/videos/AN_WILTY_EP19_lie17.mp4,1.0,AN,19,AN_EP19,291696.0,False,ZrnEJ5g4CLU,AN_WILTY_EP19_lie17,23:14,23:18,1.0,AN_EP19,train,fold1
AN_WILTY_EP19_lie18,data/raw/dolos/videos/AN_WILTY_EP19_lie18.mp4,1.0,AN,19,AN_EP19,205434.0,False,ZrnEJ5g4CLU,AN_WILTY_EP19_lie18,23:22,23:27,1.0,AN_EP19,train,fold1
AN_WILTY_EP19_lie2,data/raw/dolos/videos/AN_WILTY_EP19_lie2.mp4,1.0,AN,19,AN_EP19,398816.0,False,ZrnEJ5g4CLU,AN_WILTY_EP19_lie2,3:01,3:08,1.0,AN_EP19,train,fold1
AN_WILTY_EP19_truth20,data/raw/dolos/videos/AN_WILTY_EP19_truth20.mp4,0.0,AN,19,AN_EP19,193425.0,False,ZrnEJ5g4CLU,AN_WILTY_EP19_truth20,25:50,25:56,0.0,AN_EP19,train,fold1
AN_WILTY_EP19_truth3,data/raw/dolos/videos/AN_WILTY_EP19_truth3.mp4,0.0,AN,19,AN_EP19,266159.0,False,ZrnEJ5g4CLU,AN_WILTY_EP19_truth3,5:24,5:28,0.0,AN_EP19,train,fold1
AN_WILTY_EP19_truth4,data/raw/dolos/videos/AN_WILTY_EP19_truth4.mp4,0.0,AN,19,AN_EP19,112423.0,False,ZrnEJ5g4CLU,AN_WILTY_EP19_truth4,5:33,5:36,0.0,AN_EP19,train,fold1
AN_WILTY_EP19_truth5,data/raw/dolos/videos/AN_WILTY_EP19_truth5.mp4,0.0,AN,19,AN_EP19,478476.0,False,ZrnEJ5g4CLU,AN_WILTY_EP19_truth5,6:08,6:16,0.0,AN_EP19,train,fold1
AN_WILTY_EP21_lie10,data/raw/dolos/videos/AN_WILTY_EP21_lie10.mp4,1.0,AN,21,AN_EP21,305718.0,False,K9h744kQGTM,AN_WILTY_EP21_lie10,17:35,17:40,1.0,AN_EP21,train,fold1
AN_WILTY_EP21_lie12,data/raw/dolos/videos/AN_WILTY_EP21_lie12.mp4,1.0,AN,21,AN_EP21,279839.0,False,K9h744kQGTM,AN_WILTY_EP21_lie12,19:52,19:56,1.0,AN_EP21,train,fold1
AN_WILTY_EP21_lie15,data/raw/dolos/videos/AN_WILTY_EP21_lie15.mp4,1.0,AN,21,AN_EP21,359912.0,False,K9h744kQGTM,AN_WILTY_EP21_lie15,22:12,22:17,1.0,AN_EP21,train,fold1
AN_WILTY_EP21_lie16,data/raw/dolos/videos/AN_WILTY_EP21_lie16.mp4,1.0,AN,21,AN_EP21,367578.0,False,K9h744kQGTM,AN_WILTY_EP21_lie16,22:43,22:46,1.0,AN_EP21,train,fold1
AN_WILTY_EP21_lie18,data/raw/dolos/videos/AN_WILTY_EP21_lie18.mp4,1.0,AN,21,AN_EP21,237469.0,False,K9h744kQGTM,AN_WILTY_EP21_lie18,23:36,23:40,1.0,AN_EP21,train,fold1
AN_WILTY_EP21_lie22,data/raw/dolos/videos/AN_WILTY_EP21_lie22.mp4,1.0,AN,21,AN_EP21,385056.0,False,K9h744kQGTM,AN_WILTY_EP21_lie22,25:36,25:40,1.0,AN_EP21,train,fold1
AN_WILTY_EP21_lie23,data/raw/dolos/videos/AN_WILTY_EP21_lie23.mp4,1.0,AN,21,AN_EP21,261314.0,False,K9h744kQGTM,AN_WILTY_EP21_lie23,26:04,26:08,1.0,AN_EP21,train,fold1
AN_WILTY_EP21_lie24,data/raw/dolos/videos/AN_WILTY_EP21_lie24.mp4,1.0,AN,21,AN_EP21,312527.0,False,K9h744kQGTM,AN_WILTY_EP21_lie24,27:10,27:15,1.0,AN_EP21,train,fold1
AN_WILTY_EP21_lie5,data/raw/dolos/videos/AN_WILTY_EP21_lie5.mp4,1.0,AN,21,AN_EP21,342483.0,False,K9h744kQGTM,AN_WILTY_EP21_lie5,8:34,8:41,1.0,AN_EP21,train,fold1
AN_WILTY_EP21_lie8,data/raw/dolos/videos/AN_WILTY_EP21_lie8.mp4,1.0,AN,21,AN_EP21,248570.0,False,K9h744kQGTM,AN_WILTY_EP21_lie8,9:09,9:13,1.0,AN_EP21,train,fold1
AN_WILTY_EP21_lie9,data/raw/dolos/videos/AN_WILTY_EP21_lie9.mp4,1.0,AN,21,AN_EP21,189641.0,False,K9h744kQGTM,AN_WILTY_EP21_lie9,17:19,17:22,1.0,AN_EP21,train,fold1
AN_WILTY_EP21_truth20,data/raw/dolos/videos/AN_WILTY_EP21_truth20.mp4,0.0,AN,21,AN_EP21,245336.0,False,K9h744kQGTM,AN_WILTY_EP21_truth20,24:10,24:14,0.0,AN_EP21,train,fold1
AN_WILTY_EP21_truth3,data/raw/dolos/videos/AN_WILTY_EP21_truth3.mp4,0.0,AN,21,AN_EP21,406956.0,False,K9h744kQGTM,AN_WILTY_EP21_truth3,5:58,6:05,0.0,AN_EP21,train,fold1
AN_WILTY_EP22_lie11,data/raw/dolos/videos/AN_WILTY_EP22_lie11.mp4,1.0,AN,22,AN_EP22,471021.0,False,4guAsXvaYfE,AN_WILTY_EP22_lie11,8:58,9:02,1.0,AN_EP22,train,fold1
AN_WILTY_EP22_lie12,data/raw/dolos/videos/AN_WILTY_EP22_lie12.mp4,1.0,AN,22,AN_EP22,274345.0,False,4guAsXvaYfE,AN_WILTY_EP22_lie12,9:29,9:33,1.0,AN_EP22,train,fold1
AN_WILTY_EP22_lie16,data/raw/dolos/videos/AN_WILTY_EP22_lie16.mp4,1.0,AN,22,AN_EP22,290441.0,False,4guAsXvaYfE,AN_WILTY_EP22_lie16,18:08,18:11,1.0,AN_EP22,train,fold1
AN_WILTY_EP22_lie17,data/raw/dolos/videos/AN_WILTY_EP22_lie17.mp4,1.0,AN,22,AN_EP22,366162.0,False,4guAsXvaYfE,AN_WILTY_EP22_lie17,18:18,18:22,1.0,AN_EP22,train,fold1
AN_WILTY_EP22_lie22,data/raw/dolos/videos/AN_WILTY_EP22_lie22.mp4,1.0,AN,22,AN_EP22,151986.0,False,4guAsXvaYfE,AN_WILTY_EP22_lie22,19:57,20,1.0,AN_EP22,train,fold1
AN_WILTY_EP22_lie23,data/raw/dolos/videos/AN_WILTY_EP22_lie23.mp4,1.0,AN,22,AN_EP22,216823.0,False,4guAsXvaYfE,AN_WILTY_EP22_lie23,20:03,20:06,1.0,AN_EP22,train,fold1
AN_WILTY_EP22_lie24,data/raw/dolos/videos/AN_WILTY_EP22_lie24.mp4,1.0,AN,22,AN_EP22,396409.0,False,4guAsXvaYfE,AN_WILTY_EP22_lie24,20:22,20:26,1.0,AN_EP22,train,fold1
AN_WILTY_EP22_lie26,data/raw/dolos/videos/AN_WILTY_EP22_lie26.mp4,1.0,AN,22,AN_EP22,505546.0,False,4guAsXvaYfE,AN_WILTY_EP22_lie26,21:27,21:33,1.0,AN_EP22,train,fold1
AN_WILTY_EP22_lie27,data/raw/dolos/videos/AN_WILTY_EP22_lie27.mp4,1.0,AN,22,AN_EP22,426148.0,False,4guAsXvaYfE,AN_WILTY_EP22_lie27,23:33,23:38,1.0,AN_EP22,train,fold1
AN_WILTY_EP22_lie30,data/raw/dolos/videos/AN_WILTY_EP22_lie30.mp4,1.0,AN,22,AN_EP22,366619.0,False,4guAsXvaYfE,AN_WILTY_EP22_lie30,26:11,26:15,0.0,AN_EP22,train,fold1
AN_WILTY_EP22_lie9,data/raw/dolos/videos/AN_WILTY_EP22_lie9.mp4,1.0,AN,22,AN_EP22,469194.0,False,4guAsXvaYfE,AN_WILTY_EP22_lie9,8:10,8:13,1.0,AN_EP22,train,fold1
AN_WILTY_EP22_truth13,data/raw/dolos/videos/AN_WILTY_EP22_truth13.mp4,0.0,AN,22,AN_EP22,373137.0,False,4guAsXvaYfE,AN_WILTY_EP22_truth13,10:46,10:52,0.0,AN_EP22,train,fold1
AN_WILTY_EP22_truth19,data/raw/dolos/videos/AN_WILTY_EP22_truth19.mp4,0.0,AN,22,AN_EP22,514906.0,False,4guAsXvaYfE,AN_WILTY_EP22_truth19,19:13,19:19,0.0,AN_EP22,train,fold1
AN_WILTY_EP22_truth2,data/raw/dolos/videos/AN_WILTY_EP22_truth2.mp4,0.0,AN,22,AN_EP22,285991.0,False,4guAsXvaYfE,AN_WILTY_EP22_truth2,2:09,2:15,0.0,AN_EP22,train,fold1
AN_WILTY_EP22_truth3,data/raw/dolos/videos/AN_WILTY_EP22_truth3.mp4,0.0,AN,22,AN_EP22,369373.0,False,4guAsXvaYfE,AN_WILTY_EP22_truth3,2:31,2:34,0.0,AN_EP22,train,fold1
AN_WILTY_EP22_truth4,data/raw/dolos/videos/AN_WILTY_EP22_truth4.mp4,0.0,AN,22,AN_EP22,252729.0,False,4guAsXvaYfE,AN_WILTY_EP22_truth4,3:02,3:05,0.0,AN_EP22,train,fold1
AN_WILTY_EP23_truth3,data/raw/dolos/videos/AN_WILTY_EP23_truth3.mp4,0.0,AN,23,AN_EP23,111212.0,False,7AYOdlw5Gg4,AN_WILTY_EP23_truth3,3:23,3:27,0.0,AN_EP23,train,fold1
AN_WILTY_EP23_truth4,data/raw/dolos/videos/AN_WILTY_EP23_truth4.mp4,0.0,AN,23,AN_EP23,211416.0,False,7AYOdlw5Gg4,AN_WILTY_EP23_truth4,3:39,3:44,0.0,AN_EP23,train,fold1
AN_WILTY_EP23_truth5,data/raw/dolos/videos/AN_WILTY_EP23_truth5.mp4,0.0,AN,23,AN_EP23,160952.0,False,7AYOdlw5Gg4,AN_WILTY_EP23_truth5,3:49,3:54,0.0,AN_EP23,train,fold1
AN_WILTY_EP23_truth7,data/raw/dolos/videos/AN_WILTY_EP23_truth7.mp4,0.0,AN,23,AN_EP23,112055.0,False,7AYOdlw5Gg4,AN_WILTY_EP23_truth7,5:47,5:50,0.0,AN_EP23,train,fold1
AN_WILTY_EP24_lie10,data/raw/dolos/videos/AN_WILTY_EP24_lie10.mp4,1.0,AN,24,AN_EP24,367689.0,False,Nj66dXc93U0,AN_WILTY_EP24_lie10,6:16,6:22,1.0,AN_EP24,train,fold1
AN_WILTY_EP24_lie14,data/raw/dolos/videos/AN_WILTY_EP24_lie14.mp4,1.0,AN,24,AN_EP24,289268.0,False,Nj66dXc93U0,AN_WILTY_EP24_lie14,8:46,8:50,1.0,AN_EP24,train,fold1
AN_WILTY_EP24_lie15,data/raw/dolos/videos/AN_WILTY_EP24_lie15.mp4,1.0,AN,24,AN_EP24,176080.0,False,Nj66dXc93U0,AN_WILTY_EP24_lie15,9:16,9:19,1.0,AN_EP24,train,fold1
