video_id,label,score_lie,fusion_method,fold,threshold,pred,correct,margin,error_type,host,episode,episode_group_id,group_id,file_name,start_time,end_time,clip_suspect_contamination,first_window_suspect,suspect_window_ratio,max_identity_clusters,min_dominant_ratio,max_cosine_distance
BRI_WILTY_EP64_truth_9,0,0.5538242627680302,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.07194432760030034,FP,BRI,64,BRI_EP64,BRI_EP64,BRI_WILTY_EP64_truth_9,8:41,8:45,True,True,0.25,3,0.625,0.9375635385513306
BRI_WILTY_EP57_truth_29,0,0.5517992552518844,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.06991932008415458,FP,BRI,57,BRI_EP57,BRI_EP57,BRI_WILTY_EP57_truth_29,21:32,21:37,False,False,0.0,3,0.875,0.761692464351654
BRI_WILTY_EP57_truth_26,0,0.5511529624462128,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.06927302727848295,FP,BRI,57,BRI_EP57,BRI_EP57,BRI_WILTY_EP57_truth_26,20:52,20:55,True,False,0.3333333333333333,4,0.6875,0.9769544005393982
LS_WILTY_EP1_truth4,0,0.5506969759861627,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.06881704081843287,FP,LS,1,LS_EP1,LS_EP1,LS_WILTY_EP1_truth4,4:33,4:36,True,True,0.3333333333333333,4,0.4375,0.8691221475601196
LS_WILTY_EP72_true9,0,0.5730208635330201,ensemble_raw_auc_roc,fold1,0.5063578434501376,1,False,0.0666630200828825,FP,LS,72,LS_EP72,LS_EP72,LS_WILTY_EP72_true9,14:05,14:10,False,False,0.0,4,0.75,0.9029390811920166
AN_WILTY_EP17_truth4,0,0.5474785588184993,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.0655986236507694,FP,AN,17,AN_EP17,AN_EP17,AN_WILTY_EP17_truth4,8:50,8:53,True,True,1.0,4,0.3125,0.8489590883255005
YW_WILTY_EP49_truth11,0,0.5709278509020805,ensemble_raw_auc_roc,fold1,0.5063578434501376,1,False,0.06457000745194297,FP,YW,49,YW_EP49,YW_EP49,YW_WILTY_EP49_truth11,25:14,25:22,True,False,0.25,3,0.5625,0.6975680589675903
BRI_WILTY_EP66_truth_16,0,0.5463429808616639,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.06446304569393402,FP,BRI,66,BRI_EP66,BRI_EP66,BRI_WILTY_EP66_truth_16,24:17,24:20,True,True,0.3333333333333333,6,0.375,1.199595928192139
BRI_WILTY_EP57_truth_30,0,0.5462921415567399,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.06441220638901002,FP,BRI,57,BRI_EP57,BRI_EP57,BRI_WILTY_EP57_truth_30,21:39,21:44,True,False,0.4,3,0.5,1.084584355354309
YW_WILTY_EP44_truth14,0,0.5455404689908028,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.0636605338230729,FP,YW,44,YW_EP44,YW_EP44,YW_WILTY_EP44_truth14,25:49,25:53,True,True,1.0,4,0.4375,0.9364713430404664
YW_WILTY_EP49_truth13,0,0.5686713933944703,ensemble_raw_auc_roc,fold1,0.5063578434501376,1,False,0.06231354994433269,FP,YW,49,YW_EP49,YW_EP49,YW_WILTY_EP49_truth13,25:57,26:00,True,True,0.6666666666666666,3,0.6875,0.8513251543045044
LS_WILTY_EP10_truth3,0,0.5422880371809005,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.060408102013170595,FP,LS,10,LS_EP10,LS_EP10,LS_WILTY_EP10_truth3,2:19,2:24,True,True,0.6,4,0.5,0.9550464749336244
BRI_WILTY_EP64_truth_20,0,0.5394515723486741,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.05757163718094427,FP,BRI,64,BRI_EP64,BRI_EP64,BRI_WILTY_EP64_truth_20,18:19,18:25,True,True,0.3333333333333333,3,0.375,0.8189154863357544
BRI_WILTY_EP64_truth_4,0,0.539322525660197,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.05744259049246714,FP,BRI,64,BRI_EP64,BRI_EP64,BRI_WILTY_EP64_truth_4,4:01,4:04,False,False,0.0,3,0.75,0.9267883896827698
SB_WILTY_EP36_truth1,0,0.538941990852356,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.05706205568462608,FP,SB,36,SB_EP36,SB_EP36,SB_WILTY_EP36_truth1,0:40,0:45,True,True,0.6,4,0.4375,0.9829731583595276
LS_WILTY_EP9_truth3,0,0.5387841951847077,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.05690426001697779,FP,LS,9,LS_EP9,LS_EP9,LS_WILTY_EP9_truth3,9:10,9:15,True,False,0.2,3,0.625,0.9964116215705872
YW_WILTY_EP51_truth5,0,0.5630925559997559,ensemble_raw_auc_roc,fold1,0.5063578434501376,1,False,0.05673471254961837,FP,YW,51,YW_EP51,YW_EP51,YW_WILTY_EP51_truth5,25:31,25:35,True,False,0.75,4,0.5625,0.9477394819259644
LS_WILTY_EP5_truth12,0,0.5378178206086158,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.05593788544088596,FP,LS,5,LS_EP5,LS_EP5,LS_WILTY_EP5_truth12,24:38,24:42,True,False,0.5,4,0.5625,1.0563342571258545
LS_WILTY_EP4_truth2,0,0.5598934822612338,ensemble_raw_auc_roc,fold1,0.5063578434501376,1,False,0.05353563881109624,FP,LS,4,LS_EP4,LS_EP4,LS_WILTY_EP4_truth2,7:44,7:53,True,True,1.0,6,0.375,1.058859944343567
BRI_WILTY_EP66_truth_17,0,0.5334858231885093,ensemble_raw_auc_roc,fold2,0.48187993516772987,1,False,0.05160588802077948,FP,BRI,66,BRI_EP66,BRI_EP66,BRI_WILTY_EP66_truth_17,24:40,24:48,True,True,0.8571428571428571,6,0.4375,1.1395838260650637
