video_id,label,score_lie,fusion_method,fold,threshold,pred,correct,margin,error_type,host,episode,episode_group_id,group_id,file_name,start_time,end_time,clip_suspect_contamination,first_window_suspect,suspect_window_ratio,max_identity_clusters,min_dominant_ratio,max_cosine_distance
YW_WILTY_EP49_lie5,1,0.4274285912513733,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.1249397936463355,FN,YW,49,YW_EP49,YW_EP49,YW_WILTY_EP49_lie5,16:33,16:38,True,False,0.8,4,0.375,0.8879259824752808
LS_WILTY_EP10_lie1,1,0.4279015138149261,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.1244668710827827,FN,LS,10,LS_EP10,LS_EP10,LS_WILTY_EP10_lie1,4:25,4:30,True,True,1.0,4,0.4375,0.924994707107544
LS_WILTY_EP73_ lie6,1,0.4337975816428661,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.1185708032548427,FN,LS,73,LS_EP73,LS_EP73,LS_WILTY_EP73_ lie6,17:09,17:13,True,False,0.25,3,0.625,0.6127330660820007
BRI_WILTY_EP59_deception_21,1,0.4350572853684424,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.11731109952926638,FN,BRI,59,BRI_EP59,BRI_EP59,BRI_WILTY_EP59_deception_21,20:16,20:21,True,False,0.6,2,0.5625,0.9456012845039368
YW_WILTY_EP50_lie12,1,0.4354175563156605,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.1169508285820483,FN,YW,50,YW_EP50,YW_EP50,YW_WILTY_EP50_lie12,11:27,11:31,True,True,0.5,4,0.4375,1.0145171880722046
YW_WILTY_EP49_lie4,1,0.4357059890031814,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.11666239589452737,FN,YW,49,YW_EP49,YW_EP49,YW_WILTY_EP49_lie4,16:19,16:23,True,True,1.0,4,0.375,0.9531207084655762
AN_WILTY_EP24_lie9,1,0.4359639689752033,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.1164044159225055,FN,AN,24,AN_EP24,AN_EP24,AN_WILTY_EP24_lie9,6:03,6:10,True,True,0.4285714285714285,5,0.375,1.1229432821273804
YW_WILTY_EP50_lie1,1,0.4363957289854685,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.11597265591224026,FN,YW,50,YW_EP50,YW_EP50,YW_WILTY_EP50_lie1,2:11,2:14,True,True,1.0,4,0.5,1.0367964506149292
AN_WILTY_EP24_lie13,1,0.4403368811309338,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.11203150376677501,FN,AN,24,AN_EP24,AN_EP24,AN_WILTY_EP24_lie13,8:29,8:33,True,True,1.0,5,0.375,0.9539639949798584
LS_WILTY_EP6_lie1,1,0.4426677750349044,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.10970060986280439,FN,LS,6,LS_EP6,LS_EP6,LS_WILTY_EP6_lie1,4:39,4:44,True,True,0.8,4,0.5,1.0339573621749878
AN_WILTY_EP24_lie1,1,0.4437864661216735,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.10858191877603529,FN,AN,24,AN_EP24,AN_EP24,AN_WILTY_EP24_lie1,0:03,0:06,True,True,1.0,5,0.4375,1.071347713470459
YW_WILTY_EP49_lie2,1,0.4449964057207107,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.10737197917699809,FN,YW,49,YW_EP49,YW_EP49,YW_WILTY_EP49_lie2,15:08,15:18,True,True,0.7,4,0.375,1.0189789533615112
BRI_WILTY_EP59_lie_14,1,0.4457556504011154,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.10661273449659336,FN,BRI,59,BRI_EP59,BRI_EP59,BRI_WILTY_EP59_lie_14,11:05,11:08,True,True,1.0,4,0.625,1.0372159481048584
SB_WILTY_EP36_lie3,1,0.4466743575036526,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.1056940273940562,FN,SB,36,SB_EP36,SB_EP36,SB_WILTY_EP36_lie3,1:06,1:14,True,True,0.875,6,0.375,1.130798578262329
BRI_WILTY_EP60_lie_13,1,0.4495988799631595,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.10276950493454928,FN,BRI,60,BRI_EP60,BRI_EP60,BRI_WILTY_EP60_lie_13,15:40,15:44,False,False,0.0,3,0.75,0.8967781066894531
YW_WILTY_EP50_lie9,1,0.449781261285146,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.10258712361256278,FN,YW,50,YW_EP50,YW_EP50,YW_WILTY_EP50_lie9,10:33,10:36,True,True,1.0,4,0.4375,1.1602387428283691
AN_WILTY_EP22_lie21,1,0.4499850660562515,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.1023833188414573,FN,AN,22,AN_EP22,AN_EP22,AN_WILTY_EP22_lie21,19:50,19:53,False,False,0.0,2,0.9375,0.8404138088226318
LS_WILTY_EP75_lie9,1,0.45136250320822,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.10100588168948876,FN,LS,75,LS_EP75,LS_EP75,LS_WILTY_EP75_lie9,23:31,23:39,True,True,0.5,3,0.375,1.0767159461975098
YW_WILTY_EP49_lie1,1,0.4514370099703471,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.1009313749273617,FN,YW,49,YW_EP49,YW_EP49,YW_WILTY_EP49_lie1,11:22,11:25,True,True,1.0,5,0.375,1.1131647825241089
SB_WILTY_EP38_lie3,1,0.4532832039892673,ensemble_raw_auc_roc,fold1,0.5523683848977088,0,False,0.09908518090844148,FN,SB,38,SB_EP38,SB_EP38,SB_WILTY_EP38_lie3,8:59,9:03,True,False,0.75,2,0.5625,1.123069405555725
