video_id,label,score_lie,fusion_method,fold,threshold,pred,correct,margin,error_type,host,episode,episode_group_id,group_id,file_name,start_time,end_time,clip_suspect_contamination,first_window_suspect,suspect_window_ratio,max_identity_clusters,min_dominant_ratio,max_cosine_distance
YW_WILTY_EP49_truth10,0,0.5542981539453778,ensemble_raw_balanced_accuracy,fold1,0.516522823061262,1,False,0.03777533088411589,FP,YW,49,YW_EP49,YW_EP49,YW_WILTY_EP49_truth10,25:00,25:07,True,True,0.2857142857142857,3,0.5625,1.020557165145874
LS_WILTY_EP4_truth2,0,0.5536934071116977,ensemble_raw_balanced_accuracy,fold1,0.516522823061262,1,False,0.03717058405043572,FP,LS,4,LS_EP4,LS_EP4,LS_WILTY_EP4_truth2,7:44,7:53,True,True,1.0,6,0.375,1.058859944343567
BRI_WILTY_EP57_truth_24,0,0.5508609759807587,ensemble_raw_balanced_accuracy,fold2,0.5147200209274887,1,False,0.036140955053269974,FP,BRI,57,BRI_EP57,BRI_EP57,BRI_WILTY_EP57_truth_24,20:31,20:34,False,False,0.0,1,1.0,0.3449378609657287
LS_WILTY_EP4_truth3,0,0.5513674139976501,ensemble_raw_balanced_accuracy,fold1,0.516522823061262,1,False,0.03484459093638814,FP,LS,4,LS_EP4,LS_EP4,LS_WILTY_EP4_truth3,12:32,12:37,True,True,1.0,5,0.3125,1.1372252702713013
LS_WILTY_EP7_truth8,0,0.5511881709098816,ensemble_raw_balanced_accuracy,fold1,0.516522823061262,1,False,0.03466534784861963,FP,LS,7,LS_EP7,LS_EP7,LS_WILTY_EP7_truth8,22:38,22:41,True,True,1.0,5,0.375,1.189805030822754
LS_WILTY_EP9_truth2,0,0.5489843046665192,ensemble_raw_balanced_accuracy,fold2,0.5147200209274887,1,False,0.034264283739030454,FP,LS,9,LS_EP9,LS_EP9,LS_WILTY_EP9_truth2,8:34,8:37,False,False,0.0,2,0.9375,0.5895775556564331
BRI_WILTY_EP57_truth_25,0,0.5489180219173432,ensemble_raw_balanced_accuracy,fold2,0.5147200209274887,1,False,0.03419800098985448,FP,BRI,57,BRI_EP57,BRI_EP57,BRI_WILTY_EP57_truth_25,20:36,20:40,False,False,0.0,1,1.0,0.6281843185424805
LS_WILTY_EP14_truth6,0,0.5503280162811279,ensemble_raw_balanced_accuracy,fold1,0.516522823061262,1,False,0.03380519321986597,FP,LS,14,LS_EP14,LS_EP14,LS_WILTY_EP14_truth6,18:26,18:30,True,True,1.0,2,0.5625,0.7619162201881409
SB_WILTY_EP32_truth3,0,0.5497361752721999,ensemble_raw_balanced_accuracy,fold1,0.516522823061262,1,False,0.03321335221093791,FP,SB,32,SB_EP32,SB_EP32,SB_WILTY_EP32_truth3,2:15,2:24,True,True,0.5555555555555556,5,0.5,1.101953148841858
AN_WILTY_EP15_truth7,0,0.5489604075749716,ensemble_raw_balanced_accuracy,fold1,0.516522823061262,1,False,0.032437584513709594,FP,AN,15,AN_EP15,AN_EP15,AN_WILTY_EP15_truth7,9:48,9:51,True,True,1.0,5,0.375,0.9466663599014282
LS_WILTY_EP5_truth13,0,0.5470611308018367,ensemble_raw_balanced_accuracy,fold2,0.5147200209274887,1,False,0.03234110987434802,FP,LS,5,LS_EP5,LS_EP5,LS_WILTY_EP5_truth13,24:50,24:53,False,False,0.0,2,0.75,0.8093063831329346
AN_WILTY_EP21_truth19,0,0.548502782980601,ensemble_raw_balanced_accuracy,fold1,0.516522823061262,1,False,0.031979959919338996,FP,AN,21,AN_EP21,AN_EP21,AN_WILTY_EP21_truth19,23:44,23:47,True,True,0.6666666666666666,5,0.375,0.8841570019721985
SB_WILTY_EP31_truth3,0,0.5483741015195847,ensemble_raw_balanced_accuracy,fold1,0.516522823061262,1,False,0.031851278458322696,FP,SB,31,SB_EP31,SB_EP31,SB_WILTY_EP31_truth3,5:20,5:24,True,True,0.75,4,0.375,1.075657844543457
AN_WILTY_EP16_truth25,0,0.5479347258806229,ensemble_raw_balanced_accuracy,fold1,0.516522823061262,1,False,0.031411902819360904,FP,AN,16,AN_EP16,AN_EP16,AN_WILTY_EP16_truth25,25:15,25:19,False,False,0.0,2,0.9375,0.7405027151107788
BRI_WILTY_EP65_truth_16,0,0.5460432705283165,ensemble_raw_balanced_accuracy,fold2,0.5147200209274887,1,False,0.031323249600827774,FP,BRI,65,BRI_EP65,BRI_EP65,BRI_WILTY_EP65_truth_16,21:39,21:45,True,True,0.3333333333333333,4,0.375,0.7835308313369751
YW_WILTY_EP46_truth7,0,0.5476475358009338,ensemble_raw_balanced_accuracy,fold1,0.516522823061262,1,False,0.031124712739671878,FP,YW,46,YW_EP46,YW_EP46,YW_WILTY_EP46_truth7,19:22,19:25,True,True,1.0,5,0.375,1.1254522800445557
LS_WILTY_EP1_truth4,0,0.5456314812103907,ensemble_raw_balanced_accuracy,fold2,0.5147200209274887,1,False,0.030911460282902037,FP,LS,1,LS_EP1,LS_EP1,LS_WILTY_EP1_truth4,4:33,4:36,True,True,0.3333333333333333,4,0.4375,0.8691221475601196
LS_WILTY_EP9_truth3,0,0.5450569379329682,ensemble_raw_balanced_accuracy,fold2,0.5147200209274887,1,False,0.03033691700547947,FP,LS,9,LS_EP9,LS_EP9,LS_WILTY_EP9_truth3,9:10,9:15,True,False,0.2,3,0.625,0.9964116215705872
LS_WILTY_EP5_truth6,0,0.5445030687749386,ensemble_raw_balanced_accuracy,fold2,0.5147200209274887,1,False,0.029783047847449895,FP,LS,5,LS_EP5,LS_EP5,LS_WILTY_EP5_truth6,4:43,4:47,True,False,0.75,3,0.5,0.7830616235733032
BRI_WILTY_EP57_truth_26,0,0.5436134159564973,ensemble_raw_balanced_accuracy,fold2,0.5147200209274887,1,False,0.02889339502900856,FP,BRI,57,BRI_EP57,BRI_EP57,BRI_WILTY_EP57_truth_26,20:52,20:55,True,False,0.3333333333333333,4,0.6875,0.9769544005393982
